person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
75000,6.0,25000,15.57,0.33,0,0,0,1,0,0,0,0,1
125000,8.0,8000,11.14,0.06,0,1,0,0,0,0,0,1,0
28000,1.0,3600,16.49,0.13,0,0,0,1,0,0,0,1,0
31200,8.0,5000,8.63,0.16,1,0,0,0,0,0,0,1,0
75000,0.0,16000,8.9,0.21,1,0,0,0,0,0,0,1,0
28000,1.0,9700,11.34,0.35,0,0,1,0,0,0,0,1,0
25000,5.0,10000,16.29,0.4,0,0,0,1,0,0,0,1,0
44000,2.0,3000,9.25,0.07,0,1,0,0,0,0,0,1,0
96713,3.0,7000,8.0,0.07,1,0,0,0,0,0,0,1,0
100000,8.0,7000,10.08,0.07,0,1,0,0,0,0,0,1,0
83000,6.0,24000,19.69,0.29,0,0,0,0,1,0,0,1,0
74797,2.0,15000,15.33,0.17,0,0,0,1,0,0,0,0,1
59000,9.0,5000,6.03,0.08,1,0,0,0,0,0,0,1,0
59000,5.0,8000,16.77,0.14,0,0,0,1,0,0,0,0,1
85584,10.0,24000,17.19,0.28,0,0,0,0,1,0,0,0,1
53000,2.0,3000,9.32,0.06,1,0,0,0,0,0,0,1,0
263004,2.0,25000,16.32,0.1,0,0,0,1,0,0,0,0,1
50000,1.0,6000,5.79,0.12,1,0,0,0,0,0,0,1,0
61200,11.0,5000,11.86,0.07,0,1,0,0,0,0,0,1,0
20000,2.0,10000,7.49,0.5,1,0,0,0,0,0,0,1,0
54996,12.0,20000,6.62,0.36,1,0,0,0,0,0,0,1,0
170004,3.0,10000,11.11,0.06,0,1,0,0,0,0,0,1,0
11440,3.0,1750,12.73,0.15,0,0,1,0,0,0,0,0,1
57600,6.0,6500,7.49,0.11,1,0,0,0,0,0,0,1,0
103000,5.0,16000,10.62,0.16,0,1,0,0,0,0,0,1,0
74800,3.0,10000,14.54,0.11,0,0,0,1,0,0,0,1,0
30416,7.0,7000,14.96,0.23,0,0,0,1,0,0,0,0,1
16800,0.0,5000,7.29,0.3,1,0,0,0,0,0,0,1,0
69000,10.0,6200,15.99,0.09,0,0,0,1,0,0,0,1,0
37440,0.0,5000,15.37,0.13,0,0,0,1,0,0,0,1,0
44000,2.0,9400,16.32,0.21,0,0,0,0,1,0,0,0,1
21600,0.0,6000,18.07,0.28,0,0,0,1,0,0,0,1,0
55000,6.0,5000,6.91,0.09,1,0,0,0,0,0,0,1,0
75000,0.0,7500,8.9,0.1,1,0,0,0,0,0,0,1,0
75000,4.0,14000,12.69,0.19,0,1,0,0,0,0,0,1,0
30000,4.0,9500,15.31,0.32,0,0,0,1,0,0,0,1,0
62500,2.0,12000,16.77,0.19,0,0,0,1,0,0,0,1,0
45000,0.0,1775,12.72,0.04,0,0,1,0,0,0,0,0,1
58668,8.0,6000,15.05,0.1,0,0,0,1,0,0,0,0,1
19200,1.0,5500,15.23,0.29,0,0,1,0,0,0,0,0,1
55000,1.0,9500,15.62,0.17,0,0,0,1,0,0,0,1,0
46000,4.0,7500,13.49,0.16,0,0,1,0,0,0,0,1,0
32000,3.0,5000,6.03,0.16,1,0,0,0,0,0,0,1,0
49000,4.0,2000,11.99,0.04,0,1,0,0,0,0,0,1,0
47900,2.0,11000,7.51,0.23,1,0,0,0,0,0,0,1,0
111000,1.0,15000,10.62,0.14,0,1,0,0,0,0,0,1,0
397800,5.0,14000,14.61,0.03,0,0,0,1,0,0,0,0,1
75000,11.0,6000,15.21,0.08,0,0,0,1,0,0,0,0,1
29000,1.0,11200,11.14,0.39,0,1,0,0,0,0,0,1,0
45000,4.0,5000,6.03,0.11,1,0,0,0,0,0,0,1,0
110000,8.0,12000,12.23,0.11,0,0,1,0,0,0,0,0,1
136000,5.0,21000,9.99,0.15,0,1,0,0,0,0,0,1,0
45408,3.0,17475,9.91,0.38,0,1,0,0,0,0,0,1,0
42000,1.0,10000,6.54,0.24,1,0,0,0,0,0,0,1,0
158000,14.0,10000,9.63,0.06,0,1,0,0,0,0,0,1,0
34404,2.0,7500,15.05,0.22,0,0,0,1,0,0,0,0,1
33000,1.0,12000,10.91,0.36,0,0,1,0,0,0,0,0,1
37000,3.0,5000,9.62,0.14,0,1,0,0,0,0,0,1,0
100000,9.0,12800,5.79,0.13,1,0,0,0,0,0,0,1,0
51600,2.0,13800,13.57,0.27,0,0,1,0,0,0,0,0,1
37308,0.0,8400,9.99,0.23,0,1,0,0,0,0,0,1,0
56628,2.0,12000,8.94,0.21,1,0,0,0,0,0,0,1,0
60000,9.0,7000,10.36,0.12,0,1,0,0,0,0,0,1,0
101500,8.0,15000,11.14,0.15,0,1,0,0,0,0,0,1,0
35000,4.0,1800,10.59,0.05,0,1,0,0,0,0,0,1,0
102000,9.0,8000,12.42,0.08,0,1,0,0,0,0,0,1,0
33276,2.0,8400,18.43,0.25,0,0,0,0,0,1,0,0,1
25000,9.0,3700,9.91,0.15,0,1,0,0,0,0,0,1,0
62000,4.0,8000,11.48,0.13,0,1,0,0,0,0,0,1,0
54000,2.0,13000,15.23,0.24,0,0,1,0,0,0,0,1,0
60000,12.0,2000,15.7,0.03,0,0,0,1,0,0,0,0,1
47000,6.0,20000,13.49,0.43,0,0,1,0,0,0,0,1,0
123000,2.0,25000,17.19,0.2,0,0,0,0,1,0,0,1,0
19200,1.0,2000,5.99,0.1,1,0,0,0,0,0,0,1,0
30000,4.0,6000,10.99,0.2,0,1,0,0,0,0,0,1,0
20000,2.0,9500,8.9,0.47,1,0,0,0,0,0,0,1,0
64698,11.0,9000,16.0,0.12,0,0,0,1,0,0,0,0,1
49000,2.0,24000,17.56,0.49,0,0,0,0,1,0,0,1,0
113000,1.0,9600,14.91,0.08,0,0,0,1,0,0,0,0,1
113000,1.0,12000,16.0,0.11,0,0,0,1,0,0,0,1,0
29000,8.0,14000,11.99,0.48,0,1,0,0,0,0,0,1,0
25000,0.0,10625,11.71,0.42,0,1,0,0,0,0,0,1,0
72000,1.0,6000,11.86,0.08,0,1,0,0,0,0,0,1,0
38000,5.0,3000,7.05,0.08,1,0,0,0,0,0,0,1,0
70000,6.0,24000,16.77,0.34,0,0,0,1,0,0,0,1,0
24996,5.0,5000,7.51,0.2,1,0,0,0,0,0,0,1,0
12000,0.0,1000,13.57,0.08,0,0,1,0,0,0,0,1,0
61450,6.0,12500,7.49,0.2,1,0,0,0,0,0,0,1,0
60000,13.0,17000,14.96,0.28,0,0,0,1,0,0,0,1,0
30000,2.0,2000,11.71,0.07,0,1,0,0,0,0,0,1,0
77350,2.0,4800,13.79,0.06,0,0,1,0,0,0,0,0,1
69996,4.0,25000,15.95,0.36,0,0,0,1,0,0,0,0,1
52000,1.0,18000,13.85,0.35,0,0,1,0,0,0,0,0,1
35000,0.0,8000,15.31,0.23,0,0,0,1,0,0,0,0,1
29952,1.0,4750,14.46,0.16,0,0,0,1,0,0,0,0,1
81000,5.0,12000,16.29,0.15,0,0,0,1,0,0,0,0,1
160000,12.0,23000,11.83,0.14,0,1,0,0,0,0,0,1,0
93000,0.0,8000,6.99,0.09,1,0,0,0,0,0,0,1,0
22000,3.0,5000,16.32,0.23,0,0,0,0,1,0,0,1,0
148000,1.0,25000,14.93,0.17,0,0,0,0,1,0,0,1,0
120000,11.0,7000,6.76,0.06,1,0,0,0,0,0,0,1,0
92004,6.0,30000,15.23,0.33,0,0,1,0,0,0,0,0,1
70550,0.0,14000,17.51,0.17,0,0,0,0,1,0,0,0,1
36000,7.0,12000,8.88,0.33,0,1,0,0,0,0,0,1,0
78000,1.0,16000,11.89,0.21,0,1,0,0,0,0,0,1,0
46000,5.0,9500,12.69,0.21,0,1,0,0,0,0,0,1,0
54000,0.0,9000,15.65,0.17,0,0,0,1,0,0,0,0,1
115000,3.0,12000,15.05,0.1,0,0,0,1,0,0,0,1,0
75000,0.0,8000,5.99,0.11,1,0,0,0,0,0,0,1,0
24000,6.0,6000,10.65,0.25,0,1,0,0,0,0,0,1,0
79200,10.0,9000,8.49,0.11,1,0,0,0,0,0,0,1,0
47000,10.0,23000,14.84,0.49,0,0,0,1,0,0,0,1,0
65000,8.0,15000,16.32,0.23,0,0,0,0,1,0,0,0,1
33000,2.0,13750,13.79,0.42,0,0,1,0,0,0,0,0,1
80000,2.0,5000,7.74,0.06,1,0,0,0,0,0,0,1,0
29004,13.0,2400,17.93,0.08,0,0,0,0,1,0,0,0,1
50000,0.0,18225,10.99,0.36,0,1,0,0,0,0,0,1,0
43000,2.0,7000,9.99,0.16,0,1,0,0,0,0,0,1,0
108000,3.0,5000,15.21,0.05,0,0,0,1,0,0,0,0,1
55000,8.0,1800,7.49,0.03,1,0,0,0,0,0,0,1,0
84000,9.0,5000,16.02,0.06,0,0,0,1,0,0,0,1,0
32000,2.0,5000,13.93,0.16,0,0,0,0,1,0,0,1,0
34000,1.0,16750,10.59,0.49,0,1,0,0,0,0,0,1,0
19136,4.0,5500,17.93,0.29,0,0,0,0,1,0,0,0,1
30000,0.0,7750,13.87,0.26,0,0,0,1,0,0,0,0,1
108803,6.0,10000,12.23,0.08,0,0,1,0,0,0,0,1,0
85000,2.0,7500,13.99,0.09,0,0,1,0,0,0,0,0,1
55500,6.0,3000,10.59,0.05,0,1,0,0,0,0,0,1,0
30000,0.0,10800,12.21,0.36,0,1,0,0,0,0,0,1,0
42000,3.0,7000,14.84,0.17,0,0,0,1,0,0,0,1,0
24000,0.0,11500,7.51,0.48,1,0,0,0,0,0,0,1,0
128000,11.0,10000,13.85,0.08,0,0,1,0,0,0,0,0,1
47004,12.0,10000,13.61,0.21,0,0,1,0,0,0,0,1,0
62000,4.0,2000,13.49,0.03,0,0,1,0,0,0,0,1,0
78000,12.0,24000,11.83,0.31,0,1,0,0,0,0,0,1,0
30400,2.0,10000,15.7,0.33,0,0,0,1,0,0,0,0,1
48000,5.0,2800,8.9,0.06,1,0,0,0,0,0,0,1,0
34000,12.0,10000,16.77,0.29,0,0,0,1,0,0,0,0,1
30000,1.0,15000,15.27,0.5,0,0,1,0,0,0,0,1,0
100000,1.0,25000,11.58,0.25,0,1,0,0,0,0,0,1,0
52800,6.0,6000,11.97,0.11,0,0,1,0,0,0,0,1,0
33600,0.0,1000,10.65,0.03,0,1,0,0,0,0,0,1,0
39600,5.0,6400,6.91,0.16,1,0,0,0,0,0,0,1,0
13000,0.0,8000,12.84,0.62,0,0,1,0,0,0,0,1,0
43000,17.0,22250,14.59,0.52,0,0,0,1,0,0,0,0,1
35000,0.0,8000,19.79,0.23,0,0,0,0,0,1,0,0,1
78000,0.0,5600,10.74,0.07,0,1,0,0,0,0,0,1,0
60000,3.0,25000,12.73,0.42,0,0,1,0,0,0,0,1,0
23000,0.0,2100,13.48,0.09,0,0,1,0,0,0,0,0,1
51000,10.0,13000,15.33,0.25,0,0,0,1,0,0,0,0,1
70000,8.0,12000,10.65,0.17,0,1,0,0,0,0,0,1,0
46000,5.0,8000,13.49,0.17,0,0,1,0,0,0,0,0,1
40000,0.0,7200,10.75,0.18,0,1,0,0,0,0,0,1,0
14400,2.0,4000,13.11,0.28,0,0,1,0,0,0,0,0,1
180000,5.0,14000,6.03,0.08,1,0,0,0,0,0,0,1,0
50000,5.0,6000,14.96,0.12,0,0,0,1,0,0,0,1,0
108000,2.0,35000,8.49,0.32,1,0,0,0,0,0,0,1,0
52000,1.0,25000,13.22,0.48,0,0,1,0,0,0,0,1,0
32000,4.0,3600,13.49,0.11,0,0,1,0,0,0,0,0,1
57000,4.0,900,8.63,0.02,1,0,0,0,0,0,0,1,0
67000,5.0,20000,13.48,0.3,0,0,1,0,0,0,0,0,1
70000,3.0,25000,14.83,0.36,0,0,0,1,0,0,0,1,0
12240,0.0,3250,10.36,0.27,0,1,0,0,0,0,0,1,0
165000,2.0,19800,15.65,0.12,0,0,0,1,0,0,0,1,0
160000,0.0,22000,6.99,0.14,1,0,0,0,0,0,0,1,0
48000,4.0,5000,5.99,0.1,1,0,0,0,0,0,0,1,0
60000,18.0,4100,13.49,0.07,0,0,1,0,0,0,0,0,1
77000,5.0,15000,12.21,0.19,0,1,0,0,0,0,0,1,0
102000,7.0,15000,8.94,0.15,1,0,0,0,0,0,0,1,0
49200,2.0,7500,16.32,0.15,0,0,0,0,1,0,0,1,0
39996,3.0,3600,7.51,0.09,1,0,0,0,0,0,0,1,0
120000,3.0,4800,5.99,0.04,1,0,0,0,0,0,0,1,0
28800,4.0,3250,14.72,0.11,0,0,1,0,0,0,0,1,0
73500,7.0,10000,6.92,0.14,1,0,0,0,0,0,0,1,0
96000,5.0,5000,8.9,0.05,1,0,0,0,0,0,0,1,0
37800,10.0,7000,14.96,0.19,0,0,0,1,0,0,0,1,0
225000,2.0,25000,12.42,0.11,0,1,0,0,0,0,0,1,0
104000,1.0,30000,18.39,0.29,0,0,0,0,1,0,0,1,0
34000,3.0,4975,7.51,0.15,1,0,0,0,0,0,0,1,0
59000,0.0,10000,7.51,0.17,1,0,0,0,0,0,0,1,0
96000,9.0,35000,18.25,0.36,0,0,0,1,0,0,0,0,1
66000,3.0,5600,10.99,0.08,0,1,0,0,0,0,0,1,0
51000,10.0,5000,12.42,0.1,0,1,0,0,0,0,0,1,0
381450,10.0,35000,13.49,0.09,0,0,1,0,0,0,0,0,1
56000,2.0,10000,6.91,0.18,1,0,0,0,0,0,0,1,0
28000,9.0,13200,6.17,0.47,1,0,0,0,0,0,0,1,0
22000,9.0,5875,6.62,0.27,1,0,0,0,0,0,0,1,0
32000,2.0,2400,18.79,0.07,0,0,0,0,1,0,0,1,0
42000,0.0,21000,12.36,0.5,0,0,0,1,0,0,0,1,0
18000,5.0,4000,10.99,0.22,0,1,0,0,0,0,0,1,0
16000,1.0,3000,13.85,0.19,0,0,1,0,0,0,0,0,1
30000,9.0,1200,16.69,0.04,0,0,0,0,1,0,0,0,1
88000,10.0,3800,6.54,0.04,1,0,0,0,0,0,0,1,0
34000,0.0,6000,8.9,0.18,1,0,0,0,0,0,0,1,0
30000,2.0,5200,17.19,0.17,0,0,0,0,1,0,0,1,0
10000,8.0,3000,7.9,0.3,1,0,0,0,0,0,0,1,0
31680,5.0,15000,12.61,0.47,0,0,1,0,0,0,0,0,1
59000,5.0,10000,13.49,0.17,0,0,1,0,0,0,0,0,1
39000,5.0,14125,8.49,0.36,1,0,0,0,0,0,0,1,0
51000,2.0,5000,14.74,0.1,0,0,0,1,0,0,0,0,1
58650,5.0,3000,17.19,0.04,0,0,0,0,1,0,0,1,0
28800,0.0,4000,5.42,0.14,1,0,0,0,0,0,0,1,0
33996,2.0,5000,14.96,0.15,0,0,0,1,0,0,0,0,1
48000,7.0,9000,15.05,0.19,0,0,0,1,0,0,0,0,1
168000,1.0,20000,11.36,0.12,0,1,0,0,0,0,0,1,0
33600,1.0,5000,18.25,0.15,0,0,0,1,0,0,0,1,0
45600,11.0,7500,5.42,0.16,1,0,0,0,0,0,0,1,0
29000,6.0,13000,14.26,0.45,0,0,1,0,0,0,0,0,1
95000,6.0,21000,11.99,0.22,0,1,0,0,0,0,0,1,0
129996,6.0,25000,10.75,0.19,0,1,0,0,0,0,0,1,0
14400,0.0,9250,14.96,0.64,0,0,0,1,0,0,0,1,0
59000,8.0,3200,13.8,0.05,0,0,1,0,0,0,0,1,0
78000,2.0,6000,6.99,0.08,1,0,0,0,0,0,0,1,0
54000,21.0,25000,15.57,0.46,0,0,0,1,0,0,0,0,1
55000,0.0,3000,6.39,0.05,1,0,0,0,0,0,0,1,0
20000,2.0,8500,8.88,0.42,0,1,0,0,0,0,0,1,0
35000,8.0,5000,7.88,0.14,1,0,0,0,0,0,0,1,0
78000,6.0,15000,15.27,0.19,0,0,1,0,0,0,0,1,0
26400,0.0,5500,13.72,0.21,0,0,1,0,0,0,0,0,1
34800,6.0,15000,14.27,0.43,0,0,1,0,0,0,0,0,1
35000,2.0,11000,7.88,0.31,1,0,0,0,0,0,0,1,0
36400,2.0,12000,10.65,0.33,0,1,0,0,0,0,0,1,0
45000,14.0,14000,6.62,0.31,1,0,0,0,0,0,0,1,0
36000,0.0,11000,11.97,0.31,0,0,1,0,0,0,0,0,1
105000,14.0,13000,10.25,0.12,0,1,0,0,0,0,0,1,0
144000,8.0,14400,10.25,0.1,0,1,0,0,0,0,0,1,0
32000,4.0,10700,6.03,0.33,1,0,0,0,0,0,0,1,0
108000,2.0,20000,15.31,0.19,0,0,0,1,0,0,0,0,1
57738,7.0,7000,7.14,0.12,1,0,0,0,0,0,0,1,0
115000,9.0,19000,13.49,0.17,0,0,1,0,0,0,0,0,1
74000,8.0,15000,9.91,0.2,0,1,0,0,0,0,0,1,0
95000,3.0,10000,9.07,0.11,1,0,0,0,0,0,0,1,0
106921,6.0,30000,9.99,0.28,0,1,0,0,0,0,0,1,0
95000,9.0,8500,5.79,0.09,1,0,0,0,0,0,0,1,0
63900,1.0,8000,6.03,0.13,1,0,0,0,0,0,0,1,0
60000,7.0,10000,9.63,0.17,1,0,0,0,0,0,0,1,0
15523,1.0,3800,7.49,0.24,1,0,0,0,0,0,0,1,0
112224,5.0,25000,6.99,0.22,1,0,0,0,0,0,0,1,0
83300,2.0,16500,16.77,0.17,0,0,0,1,0,0,0,1,0
58575,2.0,16000,19.47,0.27,0,0,0,0,0,1,0,1,0
48000,4.0,4000,5.42,0.08,1,0,0,0,0,0,0,1,0
52000,5.0,12800,10.65,0.25,0,1,0,0,0,0,0,1,0
64000,1.0,13000,10.99,0.2,0,1,0,0,0,0,0,1,0
35000,0.0,3000,11.11,0.09,0,1,0,0,0,0,0,1,0
86000,1.0,25000,16.0,0.29,0,0,0,1,0,0,0,0,1
39000,0.0,2000,14.84,0.05,0,0,0,1,0,0,0,0,1
67000,3.0,14400,9.88,0.21,0,1,0,0,0,0,0,1,0
110400,1.0,14000,16.89,0.13,0,0,0,1,0,0,0,1,0
66000,12.0,2475,15.05,0.04,0,0,0,1,0,0,0,0,1
72000,1.0,15000,10.25,0.21,0,1,0,0,0,0,0,1,0
33996,2.0,3600,16.32,0.11,0,0,0,1,0,0,0,1,0
19800,1.0,2100,8.38,0.11,1,0,0,0,0,0,0,1,0
60000,6.0,1000,10.99,0.02,0,1,0,0,0,0,0,1,0
17400,0.0,3000,11.83,0.17,0,1,0,0,0,0,0,1,0
60500,6.0,2400,12.69,0.04,0,1,0,0,0,0,0,1,0
54000,1.0,11000,6.54,0.2,1,0,0,0,0,0,0,1,0
34000,8.0,6000,14.11,0.18,0,0,0,1,0,0,0,1,0
128000,2.0,30000,16.29,0.23,0,0,0,1,0,0,0,1,0
44000,7.0,7500,10.08,0.17,0,1,0,0,0,0,0,1,0
72250,11.0,10000,14.83,0.12,0,0,0,1,0,0,0,0,1
22992,1.0,5000,13.06,0.22,0,0,1,0,0,0,0,0,1
20000,0.0,3500,10.28,0.17,0,0,1,0,0,0,0,0,1
32560,8.0,6000,8.94,0.18,1,0,0,0,0,0,0,1,0
24000,5.0,2100,13.11,0.09,0,0,1,0,0,0,0,1,0
40000,4.0,15000,10.99,0.38,0,1,0,0,0,0,0,1,0
120000,15.0,7500,10.99,0.06,0,1,0,0,0,0,0,1,0
30000,0.0,10000,8.38,0.33,1,0,0,0,0,0,0,1,0
85000,7.0,12000,5.99,0.14,1,0,0,0,0,0,0,1,0
46500,0.0,10000,14.26,0.22,0,0,1,0,0,0,0,0,1
69790,6.0,18000,10.25,0.26,0,1,0,0,0,0,0,1,0
23421,3.0,4500,17.99,0.19,0,0,0,0,1,0,0,0,1
69000,0.0,15000,14.96,0.22,0,0,0,1,0,0,0,1,0
75000,2.0,14400,10.25,0.19,0,1,0,0,0,0,0,1,0
42000,2.0,1200,12.98,0.03,0,0,1,0,0,0,0,1,0
63719,0.0,3500,7.9,0.05,1,0,0,0,0,0,0,1,0
103000,0.0,7500,16.77,0.07,0,0,0,1,0,0,0,0,1
44000,4.0,3000,9.62,0.07,0,1,0,0,0,0,0,1,0
45000,6.0,4750,6.39,0.11,1,0,0,0,0,0,0,1,0
35000,5.0,11300,13.49,0.32,0,0,1,0,0,0,0,1,0
70004,0.0,12500,8.88,0.18,0,1,0,0,0,0,0,1,0
60000,10.0,6000,8.94,0.1,1,0,0,0,0,0,0,1,0
38004,0.0,3000,12.92,0.08,0,0,0,1,0,0,0,0,1
8000,1.0,4750,11.12,0.59,0,1,0,0,0,0,0,1,0
92500,4.0,17500,15.28,0.19,0,0,0,1,0,0,0,1,0
30000,4.0,9325,13.62,0.31,0,0,0,1,0,0,0,1,0
69000,15.0,4050,7.51,0.06,1,0,0,0,0,0,0,1,0
40200,2.0,6600,11.14,0.16,0,1,0,0,0,0,0,1,0
25200,1.0,13250,7.66,0.53,1,0,0,0,0,0,0,1,0
49000,7.0,5000,15.21,0.1,0,0,0,1,0,0,0,1,0
70000,8.0,6725,6.62,0.1,1,0,0,0,0,0,0,1,0
61020,4.0,9975,13.99,0.16,0,0,0,1,0,0,0,1,0
33000,1.0,7500,15.31,0.23,0,0,0,1,0,0,0,0,1
147500,12.0,10000,11.12,0.07,0,1,0,0,0,0,0,1,0
71000,4.0,4000,7.14,0.06,1,0,0,0,0,0,0,1,0
47820,12.0,6000,5.42,0.13,1,0,0,0,0,0,0,1,0
24000,2.0,3500,15.58,0.15,0,0,0,1,0,0,0,0,1
13273,3.0,3850,9.99,0.29,0,1,0,0,0,0,0,1,0
59000,4.0,3500,10.99,0.06,0,1,0,0,0,0,0,1,0
39000,3.0,5000,15.37,0.13,0,0,0,1,0,0,0,0,1
82000,8.0,18000,7.66,0.22,1,0,0,0,0,0,0,1,0
56472,5.0,11300,14.42,0.2,0,0,0,1,0,0,0,1,0
138000,3.0,23975,17.93,0.17,0,0,0,0,1,0,0,0,1
35808,3.0,8700,7.51,0.24,1,0,0,0,0,0,0,1,0
36000,0.0,10000,8.59,0.28,1,0,0,0,0,0,0,1,0
52000,2.0,2725,11.66,0.05,0,0,1,0,0,0,0,1,0
50000,0.0,19400,12.69,0.39,0,1,0,0,0,0,0,1,0
241875,4.0,16000,7.05,0.07,1,0,0,0,0,0,0,1,0
98000,6.0,35000,10.59,0.36,0,1,0,0,0,0,0,1,0
32000,0.0,6400,15.62,0.2,0,0,0,1,0,0,0,1,0
27000,2.0,6000,12.73,0.22,0,0,1,0,0,0,0,0,1
213000,11.0,35000,16.77,0.16,0,0,0,0,1,0,0,0,1
60000,11.0,11800,8.63,0.2,1,0,0,0,0,0,0,1,0
83000,2.0,12000,12.42,0.14,0,1,0,0,0,0,0,1,0
29000,5.0,10000,7.49,0.34,1,0,0,0,0,0,0,1,0
36000,8.0,13000,12.73,0.36,0,0,1,0,0,0,0,0,1
110000,4.0,6000,11.99,0.05,0,1,0,0,0,0,0,1,0
17000,0.0,1500,15.23,0.09,0,0,1,0,0,0,0,1,0
152004,8.0,5800,7.88,0.04,1,0,0,0,0,0,0,1,0
30000,4.0,8500,15.05,0.28,0,0,0,1,0,0,0,0,1
54000,11.0,1200,7.51,0.02,1,0,0,0,0,0,0,1,0
40000,1.0,15000,12.87,0.38,0,0,1,0,0,0,0,0,1
80000,13.0,16000,12.84,0.2,0,0,1,0,0,0,0,0,1
46000,3.0,11000,16.29,0.24,0,0,0,1,0,0,0,0,1
30000,1.0,10000,11.14,0.33,0,1,0,0,0,0,0,1,0
85000,7.0,6000,11.71,0.07,0,1,0,0,0,0,0,1,0
75000,11.0,3000,7.9,0.04,1,0,0,0,0,0,0,1,0
65000,5.0,16500,7.49,0.25,1,0,0,0,0,0,0,1,0
56000,7.0,20000,18.25,0.36,0,0,0,0,0,1,0,1,0
83000,5.0,7000,12.73,0.08,0,0,1,0,0,0,0,0,1
28320,4.0,8700,14.61,0.31,0,0,0,1,0,0,0,1,0
65000,6.0,17000,8.49,0.26,1,0,0,0,0,0,0,1,0
52000,8.0,3000,11.49,0.06,0,1,0,0,0,0,0,1,0
30000,4.0,4800,10.65,0.16,0,1,0,0,0,0,0,1,0
21000,2.0,4500,16.45,0.21,0,0,0,0,1,0,0,0,1
44000,2.0,10000,15.65,0.23,0,0,0,1,0,0,0,1,0
98400,7.0,9000,6.62,0.09,1,0,0,0,0,0,0,1,0
37000,3.0,13000,6.92,0.35,1,0,0,0,0,0,0,1,0
16000,0.0,3200,9.32,0.2,1,0,0,0,0,0,0,1,0
43000,8.0,10000,16.89,0.23,0,0,0,1,0,0,0,0,1
72000,9.0,4800,10.65,0.07,0,1,0,0,0,0,0,1,0
40000,5.0,12800,16.0,0.32,0,0,0,1,0,0,0,0,1
73000,4.0,6500,5.42,0.09,1,0,0,0,0,0,0,1,0
70000,2.0,17000,7.51,0.24,1,0,0,0,0,0,0,1,0
63000,4.0,12000,6.62,0.19,1,0,0,0,0,0,0,1,0
53000,3.0,6000,8.0,0.11,1,0,0,0,0,0,0,1,0
51000,7.0,9600,15.31,0.19,0,0,0,1,0,0,0,0,1
110000,17.0,21000,11.11,0.19,0,1,0,0,0,0,0,1,0
72000,8.0,20400,11.49,0.28,0,1,0,0,0,0,0,1,0
120000,7.0,6000,6.99,0.05,1,0,0,0,0,0,0,1,0
30500,5.0,6400,11.49,0.21,0,1,0,0,0,0,0,1,0
84000,8.0,8500,11.83,0.1,0,1,0,0,0,0,0,1,0
26124,3.0,8875,15.62,0.34,0,0,0,1,0,0,0,0,1
94527,7.0,11000,7.49,0.12,1,0,0,0,0,0,0,1,0
66000,3.0,6000,7.88,0.09,1,0,0,0,0,0,0,1,0
44000,5.0,7500,7.9,0.17,1,0,0,0,0,0,0,1,0
32200,1.0,10000,16.77,0.31,0,0,0,1,0,0,0,0,1
55000,3.0,11750,10.99,0.21,0,1,0,0,0,0,0,1,0
60000,8.0,7000,7.51,0.12,1,0,0,0,0,0,0,1,0
46800,0.0,6000,5.42,0.13,1,0,0,0,0,0,0,1,0
40000,16.0,16000,5.99,0.4,1,0,0,0,0,0,0,1,0
21600,1.0,3500,13.61,0.16,0,0,1,0,0,0,0,0,1
63211,7.0,6500,11.86,0.1,0,1,0,0,0,0,0,1,0
17000,3.0,5750,8.9,0.34,1,0,0,0,0,0,0,1,0
58000,18.0,5000,6.62,0.09,1,0,0,0,0,0,0,1,0
68000,5.0,25000,14.09,0.37,0,0,0,1,0,0,0,0,1
19000,3.0,4000,7.4,0.21,1,0,0,0,0,0,0,1,0
55000,7.0,1000,11.49,0.02,0,1,0,0,0,0,0,1,0
45000,2.0,9200,11.89,0.2,0,1,0,0,0,0,0,1,0
260000,10.0,28000,10.99,0.11,0,1,0,0,0,0,0,1,0
120000,8.0,20000,7.9,0.17,1,0,0,0,0,0,0,1,0
21000,3.0,10000,13.16,0.48,0,0,1,0,0,0,0,0,1
100000,3.0,10000,6.62,0.1,1,0,0,0,0,0,0,1,0
9600,0.0,4000,7.14,0.42,1,0,0,0,0,0,0,1,0
74000,0.0,12000,14.11,0.16,0,0,0,1,0,0,0,0,1
21360,0.0,7500,7.14,0.35,1,0,0,0,0,0,0,1,0
80000,4.0,3000,6.99,0.04,1,0,0,0,0,0,0,1,0
107364,12.0,8000,6.76,0.07,1,0,0,0,0,0,0,1,0
32000,6.0,8000,9.91,0.25,0,1,0,0,0,0,0,1,0
40000,6.0,10750,12.84,0.27,0,0,1,0,0,0,0,0,1
41000,3.0,7200,12.53,0.18,0,1,0,0,0,0,0,1,0
59904,12.0,3000,12.53,0.05,0,0,1,0,0,0,0,0,1
35000,2.0,13250,16.89,0.38,0,0,0,1,0,0,0,1,0
62000,7.0,7500,10.99,0.12,0,1,0,0,0,0,0,1,0
62000,1.0,10000,7.9,0.16,1,0,0,0,0,0,0,1,0
14400,2.0,7000,12.84,0.49,0,0,1,0,0,0,0,1,0
