person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
32,105000,5.0,12100,5.99,0.12,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,32000,0.0,4000,7.68,0.13,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
35,38004,4.0,10000,9.99,0.26,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,19200,0.0,7500,11.97,0.39,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
32,64000,1.0,13000,10.99,0.2,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
50,56000,2.0,15000,13.47,0.27,15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
27,26880,1.0,3000,5.79,0.11,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,86500,0.0,25000,13.57,0.29,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,24000,0.0,7000,7.14,0.29,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
35,15000,0.0,1925,12.84,0.13,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,61836,4.0,1700,16.77,0.03,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,79000,4.0,9000,6.76,0.11,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40,38000,16.0,11000,10.37,0.29,11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,16800,7.0,6625,6.03,0.39,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30,34046,2.0,12000,14.96,0.35,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,95000,2.0,20000,10.99,0.21,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21,14400,4.0,6250,14.72,0.43,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
27,62000,4.0,16000,7.88,0.26,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,53000,10.0,12000,5.99,0.23,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,61200,9.0,13500,10.83,0.19,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,55000,6.0,9000,12.87,0.16,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,39000,11.0,5000,18.79,0.13,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
33,55000,3.0,12000,12.99,0.22,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25,44000,1.0,6000,12.69,0.14,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,100000,9.0,12800,9.45,0.13,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,54000,0.0,4850,8.49,0.09,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
69,24000,3.0,6000,6.62,0.25,20,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,54000,2.0,7000,14.96,0.13,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,108000,0.0,20000,16.32,0.19,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
24,60000,4.0,4000,7.9,0.07,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,43000,8.0,9500,6.62,0.22,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,201450,2.0,8000,16.95,0.03,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22,27000,1.0,5000,10.08,0.19,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,52000,2.0,6000,10.75,0.12,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,135000,8.0,21000,12.69,0.16,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
34,70000,0.0,5000,9.91,0.07,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,78000,2.0,19000,8.9,0.24,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
36,49000,0.0,8000,15.31,0.16,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,37200,4.0,10000,12.92,0.27,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,55000,4.0,20000,6.62,0.36,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,35292,7.0,2100,7.51,0.06,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40,55000,6.0,12000,6.62,0.22,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,53004,9.0,2000,10.75,0.04,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,71000,6.0,5000,10.39,0.07,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,99600,6.0,7125,7.51,0.07,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,65000,8.0,3300,7.51,0.05,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40,85000,5.0,18000,11.48,0.21,13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32,114000,17.0,6000,10.37,0.05,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,83000,2.0,12000,17.27,0.14,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,100000,10.0,9950,5.42,0.1,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,68000,3.0,3000,11.78,0.04,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,158004,0.0,25000,14.59,0.16,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,70000,9.0,35000,7.9,0.5,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,82000,0.0,15000,12.98,0.18,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27,45000,5.0,5400,12.99,0.12,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,37440,0.0,5000,15.37,0.13,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26,95000,10.0,5000,9.88,0.05,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21,30000,5.0,3500,7.9,0.12,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,65000,7.0,4000,7.75,0.06,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,38000,4.0,20000,14.59,0.53,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,32004,1.0,24250,11.12,0.76,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,200004,5.0,15000,10.59,0.07,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,25200,6.0,6000,7.49,0.24,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
51,28000,3.0,8000,11.86,0.29,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,60000,1.0,4800,7.49,0.08,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,46180,1.0,2500,13.98,0.05,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,69600,2.0,10000,8.38,0.14,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,18500,2.0,9000,11.34,0.49,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,27800,3.0,6800,8.49,0.24,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
31,77940,3.0,16250,10.99,0.21,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,86000,7.0,15000,6.91,0.17,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,99504,5.0,7500,13.57,0.08,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,60000,3.0,20000,10.08,0.33,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30,107004,3.0,12000,13.79,0.11,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,40000,1.0,8000,16.0,0.2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21,42504,0.0,6300,6.99,0.15,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,55000,3.0,20000,13.48,0.36,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,130000,11.0,6600,17.93,0.05,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
30,64600,0.0,21500,6.91,0.28,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,72000,8.0,15250,13.16,0.21,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25,33500,2.0,10000,10.25,0.3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,70000,11.0,3000,5.42,0.04,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,25000,3.0,3000,11.12,0.12,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,135000,0.0,6000,6.92,0.04,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33,50000,14.0,10000,16.89,0.2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,36500,4.0,12500,10.25,0.34,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,138000,4.0,18000,16.4,0.13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
31,60000,11.0,15000,11.71,0.25,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,60000,11.0,3000,13.49,0.05,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24,74000,0.0,4500,12.18,0.06,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,47000,0.0,12000,13.49,0.26,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29,71500,2.0,10000,13.57,0.14,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
39,70000,3.0,18000,11.14,0.26,14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,80000,3.0,4000,14.46,0.05,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
37,27052,2.0,6000,10.37,0.22,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,34000,2.0,6000,15.7,0.18,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,79000,0.0,9000,6.76,0.11,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,34000,0.0,18250,10.25,0.54,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
34,97356,12.0,20000,13.22,0.21,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
24,83004,4.0,12000,13.23,0.14,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24,83290,5.0,6000,9.32,0.07,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,60000,5.0,3000,14.59,0.05,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,59928,7.0,18000,6.91,0.3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
35,52000,3.0,10400,9.99,0.2,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,62000,9.0,3000,12.99,0.05,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
27,23004,6.0,3000,17.8,0.13,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
22,66000,0.0,7000,9.99,0.11,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,74424,4.0,15000,13.47,0.2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,32000,7.0,6375,10.74,0.2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,70000,3.0,14400,11.71,0.21,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,42000,7.0,2250,6.99,0.05,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,20000,5.0,4800,5.99,0.24,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,47000,4.0,2800,6.99,0.06,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,45000,1.0,6000,10.65,0.13,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,46800,6.0,7500,9.99,0.16,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,36000,7.0,1200,13.99,0.03,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,24000,2.0,6000,12.53,0.25,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25,64800,5.0,10000,7.88,0.15,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,35000,2.0,5000,11.71,0.14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,39000,9.0,3000,13.99,0.08,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32,98406,1.0,5400,9.38,0.05,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,82000,2.0,1600,11.89,0.02,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,65000,7.0,6250,6.76,0.1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,47004,3.0,4000,12.53,0.09,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25,84000,8.0,8500,11.83,0.1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
32,48000,8.0,5200,5.42,0.11,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,56000,6.0,5600,8.32,0.1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,75000,3.0,6000,6.92,0.08,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,41892,8.0,11300,13.22,0.27,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,67000,5.0,12000,13.23,0.18,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,39300,6.0,7000,9.62,0.18,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,47000,4.0,19000,11.99,0.4,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,92000,2.0,3500,5.79,0.04,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,83195,9.0,13000,11.71,0.16,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,52000,6.0,12000,11.99,0.23,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33,56000,7.0,10000,11.36,0.18,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
35,97500,19.0,8000,5.42,0.08,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,35004,0.0,10000,7.51,0.29,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,18000,2.0,2000,14.79,0.11,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26,48000,10.0,15000,11.12,0.31,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,58000,0.0,3500,7.68,0.06,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
21,18000,2.0,5800,14.72,0.32,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,71000,11.0,6000,14.72,0.08,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24,24000,3.0,8000,5.99,0.33,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
46,30000,15.0,10000,13.49,0.33,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,36000,8.0,6000,12.29,0.17,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27,72000,11.0,7000,11.49,0.1,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,56000,8.0,12000,11.49,0.21,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
40,98004,4.0,25000,19.04,0.26,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,125000,3.0,10000,5.99,0.08,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,34000,3.0,10000,16.77,0.29,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,78000,13.0,10000,12.73,0.13,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
28,58000,11.0,10000,9.32,0.17,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,39600,4.0,3600,17.49,0.09,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,117000,10.0,7200,10.74,0.06,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,87550,5.0,3600,11.86,0.04,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,60000,6.0,12500,10.59,0.21,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,24000,0.0,3000,7.9,0.13,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,42000,5.0,5500,7.66,0.13,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,59020,10.0,7000,10.0,0.12,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,90000,5.0,13600,16.32,0.15,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
28,74000,13.0,7800,10.99,0.11,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,51996,8.0,9600,14.09,0.18,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,37000,0.0,7000,10.95,0.19,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,50000,3.0,5000,7.29,0.1,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,52000,3.0,4000,9.88,0.08,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35,65000,19.0,20000,10.25,0.31,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,80000,3.0,18000,18.78,0.23,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
22,74500,6.0,8000,15.96,0.11,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25,90000,7.0,6000,7.14,0.07,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,40000,7.0,6000,14.79,0.15,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,52800,1.0,8000,12.87,0.15,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,42000,0.0,6000,11.12,0.14,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,48000,3.0,4500,13.8,0.09,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
32,53500,1.0,4200,13.98,0.08,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28,25000,1.0,12000,9.83,0.48,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,97000,9.0,25000,14.59,0.26,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
27,150000,11.0,25000,10.36,0.17,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
31,78000,6.0,8000,10.0,0.1,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
40,54000,7.0,12000,10.62,0.22,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
42,39000,4.0,19750,10.65,0.51,14,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,39600,8.0,8250,9.32,0.21,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,60000,2.0,5000,6.91,0.08,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,52000,3.0,9250,13.16,0.18,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,30000,0.0,10000,14.54,0.33,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26,19500,0.0,5000,8.0,0.26,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
33,24000,2.0,6000,10.25,0.25,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,44000,0.0,5500,15.28,0.13,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31,21000,13.0,3000,15.28,0.14,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28,32640,3.0,4500,7.14,0.14,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
39,19404,0.0,6000,11.14,0.31,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,58000,3.0,15000,13.79,0.26,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,63000,2.0,12000,7.66,0.19,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
37,51000,11.0,10000,12.69,0.2,15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,42000,2.0,4550,15.23,0.11,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28,50000,7.0,14000,13.79,0.28,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,35000,4.0,14400,15.7,0.41,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
33,120000,1.0,6000,7.14,0.05,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,62400,9.0,12500,14.96,0.2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25,75000,0.0,20000,10.38,0.27,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,33772,3.0,3600,16.02,0.11,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,90000,1.0,6000,11.71,0.07,8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,80000,5.0,18000,8.49,0.23,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,65000,3.0,2000,14.27,0.03,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,20000,1.0,3000,11.49,0.15,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
44,117300,3.0,2500,7.29,0.02,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,32400,4.0,4500,7.49,0.14,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,80000,7.0,4400,19.03,0.06,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
22,110196,6.0,25000,11.49,0.23,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,45000,3.0,5300,13.23,0.12,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,80000,0.0,10000,8.32,0.13,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,48996,5.0,15000,15.58,0.31,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30,44449,2.0,21250,13.48,0.48,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
29,40000,7.0,11450,8.49,0.29,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,13440,1.0,4800,12.53,0.36,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,46809,4.0,5000,12.18,0.11,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,151000,5.0,8000,11.12,0.05,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21,34000,5.0,6000,6.76,0.18,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,113676,8.0,7200,6.99,0.06,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40,132000,7.0,7500,7.29,0.06,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,45000,6.0,10000,15.96,0.22,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24,50000,7.0,11000,16.89,0.22,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,28800,0.0,6000,8.94,0.21,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,44160,4.0,10000,14.27,0.23,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
31,55000,3.0,10000,10.59,0.18,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,30000,5.0,4800,11.22,0.16,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,72000,5.0,12000,14.84,0.17,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,42288,2.0,5000,10.99,0.12,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
