person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
20400,2.0,8000,8.49,0.39,1,0,0,0,0,0,0,1,0
48000,5.0,9600,7.51,0.2,1,0,0,0,0,0,0,1,0
27000,2.0,9750,9.63,0.36,0,1,0,0,0,0,0,1,0
31150,4.0,4000,11.49,0.13,0,1,0,0,0,0,0,1,0
42200,6.0,10000,16.49,0.24,0,0,0,1,0,0,0,0,1
29568,6.0,6000,13.23,0.2,0,0,1,0,0,0,0,0,1
36000,6.0,3000,11.49,0.08,0,1,0,0,0,0,0,1,0
40000,2.0,23500,11.12,0.59,0,1,0,0,0,0,0,1,0
36000,3.0,5000,11.12,0.14,0,1,0,0,0,0,0,1,0
36000,7.0,15000,11.83,0.42,0,1,0,0,0,0,0,1,0
55344,2.0,18000,10.99,0.33,0,1,0,0,0,0,0,1,0
32652,0.0,6000,14.61,0.18,0,0,0,1,0,0,0,1,0
30000,0.0,5000,13.72,0.17,0,0,1,0,0,0,0,1,0
42000,3.0,10000,13.8,0.24,0,0,1,0,0,0,0,1,0
122000,10.0,6000,7.51,0.05,1,0,0,0,0,0,0,1,0
30000,10.0,6000,10.37,0.2,0,1,0,0,0,0,0,1,0
57000,8.0,6000,5.99,0.11,1,0,0,0,0,0,0,1,0
26400,2.0,6000,16.29,0.23,0,0,0,1,0,0,0,0,1
55000,10.0,8400,8.94,0.15,1,0,0,0,0,0,0,1,0
30000,0.0,1500,13.92,0.05,0,0,1,0,0,0,0,0,1
67171,13.0,1600,8.9,0.02,1,0,0,0,0,0,0,1,0
22968,4.0,1500,6.03,0.07,1,0,0,0,0,0,0,1,0
95000,1.0,7200,12.23,0.08,0,0,1,0,0,0,0,0,1
138000,2.0,14000,7.9,0.1,1,0,0,0,0,0,0,1,0
16000,7.0,6000,7.9,0.38,1,0,0,0,0,0,0,1,0
18492,0.0,5000,12.92,0.27,0,0,0,1,0,0,0,0,1
86000,19.0,20000,6.54,0.23,1,0,0,0,0,0,0,1,0
29000,2.0,6000,15.58,0.21,0,0,0,1,0,0,0,0,1
29400,1.0,17000,12.99,0.58,0,0,1,0,0,0,0,0,1
70000,1.0,4500,5.42,0.06,1,0,0,0,0,0,0,1,0
42000,9.0,4500,12.99,0.11,0,0,1,0,0,0,0,1,0
33600,4.0,6000,10.71,0.18,0,1,0,0,0,0,0,1,0
39500,3.0,11000,12.68,0.28,0,0,1,0,0,0,0,0,1
44004,3.0,9000,14.11,0.2,0,0,0,1,0,0,0,1,0
21000,1.0,8500,7.51,0.4,1,0,0,0,0,0,0,1,0
95000,12.0,3500,6.03,0.04,1,0,0,0,0,0,0,1,0
70254,12.0,3500,6.62,0.05,1,0,0,0,0,0,0,1,0
26000,4.0,8300,9.99,0.32,0,1,0,0,0,0,0,1,0
60000,1.0,6000,10.01,0.1,0,1,0,0,0,0,0,1,0
68000,1.0,15000,11.78,0.22,0,0,1,0,0,0,0,0,1
125000,6.0,7000,13.06,0.06,0,0,1,0,0,0,0,0,1
25568,7.0,12000,13.47,0.47,0,0,1,0,0,0,0,0,1
82000,11.0,10000,7.51,0.12,1,0,0,0,0,0,0,1,0
30996,2.0,5000,11.86,0.16,0,1,0,0,0,0,0,1,0
100000,1.0,4600,8.49,0.05,1,0,0,0,0,0,0,1,0
55512,11.0,4200,14.26,0.08,0,0,1,0,0,0,0,0,1
98000,2.0,15000,14.93,0.15,0,0,0,0,1,0,0,1,0
69000,10.0,6000,7.14,0.09,1,0,0,0,0,0,0,1,0
59000,4.0,16000,16.32,0.27,0,0,0,0,1,0,0,1,0
107000,6.0,35000,16.49,0.33,0,0,0,1,0,0,0,0,1
81996,6.0,10000,11.46,0.12,0,1,0,0,0,0,0,1,0
44000,0.0,8400,13.57,0.19,0,0,1,0,0,0,0,0,1
77000,18.0,15000,11.14,0.19,0,1,0,0,0,0,0,1,0
72000,1.0,15000,10.25,0.21,0,1,0,0,0,0,0,1,0
75000,2.0,16000,13.35,0.21,0,0,1,0,0,0,0,0,1
52000,8.0,3000,7.66,0.06,1,0,0,0,0,0,0,1,0
64000,6.0,15000,17.49,0.23,0,0,0,1,0,0,0,0,1
33600,3.0,10000,10.25,0.3,0,1,0,0,0,0,0,1,0
53000,6.0,5000,15.62,0.09,0,0,0,1,0,0,0,1,0
61000,6.0,12000,13.49,0.2,0,0,1,0,0,0,0,1,0
110000,2.0,15000,7.88,0.14,1,0,0,0,0,0,0,1,0
28800,1.0,9250,14.35,0.32,0,0,1,0,0,0,0,0,1
15600,4.0,5000,10.37,0.32,0,1,0,0,0,0,0,1,0
30000,4.0,10000,7.51,0.33,1,0,0,0,0,0,0,1,0
204000,6.0,10000,13.06,0.05,0,0,1,0,0,0,0,0,1
49000,2.0,12000,15.37,0.24,0,0,0,1,0,0,0,1,0
223000,2.0,25000,18.3,0.11,0,0,0,0,0,1,0,1,0
58000,9.0,19900,11.83,0.34,0,1,0,0,0,0,0,1,0
74000,4.0,10000,11.03,0.14,0,0,1,0,0,0,0,1,0
57500,4.0,6000,11.28,0.1,0,0,1,0,0,0,0,1,0
69996,1.0,6000,11.86,0.09,0,1,0,0,0,0,0,1,0
47800,4.0,18000,10.95,0.38,0,1,0,0,0,0,0,1,0
65000,2.0,15000,10.95,0.23,0,1,0,0,0,0,0,1,0
74000,3.0,16000,13.11,0.22,0,0,1,0,0,0,0,0,1
35000,1.0,6000,12.21,0.17,0,1,0,0,0,0,0,1,0
48000,3.0,2800,12.53,0.06,0,0,1,0,0,0,0,0,1
81600,2.0,5600,5.99,0.07,1,0,0,0,0,0,0,1,0
33300,5.0,5325,14.59,0.16,0,0,0,1,0,0,0,1,0
62900,9.0,7450,15.99,0.1,0,0,0,1,0,0,0,1,0
38000,1.0,13750,15.21,0.36,0,0,0,1,0,0,0,1,0
52479,17.0,6600,14.54,0.13,0,0,0,1,0,0,0,1,0
36000,3.0,9800,10.36,0.27,0,1,0,0,0,0,0,1,0
144000,4.0,5000,13.06,0.03,0,0,1,0,0,0,0,1,0
118000,6.0,25000,20.11,0.21,0,0,0,0,0,0,1,0,1
47000,4.0,16500,7.9,0.35,1,0,0,0,0,0,0,1,0
39000,6.0,4000,16.77,0.1,0,0,0,1,0,0,0,0,1
44000,5.0,16000,13.48,0.36,0,0,1,0,0,0,0,1,0
90000,7.0,3000,9.25,0.03,0,1,0,0,0,0,0,1,0
15600,4.0,5275,14.72,0.34,0,0,1,0,0,0,0,0,1
89000,9.0,14000,7.49,0.16,1,0,0,0,0,0,0,1,0
70000,1.0,7000,14.26,0.1,0,0,1,0,0,0,0,0,1
54000,0.0,4000,13.47,0.07,0,0,1,0,0,0,0,1,0
96000,12.0,6000,12.69,0.06,0,1,0,0,0,0,0,1,0
96000,6.0,6000,13.49,0.06,0,0,1,0,0,0,0,1,0
77350,2.0,25000,15.7,0.27,0,0,0,1,0,0,0,0,1
66888,6.0,15000,12.23,0.22,0,0,1,0,0,0,0,1,0
85000,1.0,18000,12.18,0.21,0,1,0,0,0,0,0,1,0
69000,6.0,20000,10.99,0.29,0,1,0,0,0,0,0,1,0
72000,0.0,9975,10.99,0.14,0,1,0,0,0,0,0,1,0
60000,3.0,20000,7.88,0.33,1,0,0,0,0,0,0,1,0
120000,2.0,13000,9.99,0.11,0,1,0,0,0,0,0,1,0
70000,7.0,10000,9.88,0.14,0,1,0,0,0,0,0,1,0
46000,2.0,8000,11.86,0.17,0,0,0,1,0,0,0,1,0
35000,11.0,12500,15.65,0.36,0,0,0,1,0,0,0,0,1
125000,8.0,17000,7.88,0.14,1,0,0,0,0,0,0,1,0
47250,5.0,12600,11.83,0.27,0,1,0,0,0,0,0,1,0
65000,8.0,10000,11.99,0.15,0,1,0,0,0,0,0,1,0
39000,4.0,8000,11.34,0.21,0,0,1,0,0,0,0,0,1
22800,1.0,7125,15.28,0.31,0,0,0,1,0,0,0,1,0
43000,1.0,4000,17.49,0.09,0,0,0,1,0,0,0,1,0
40000,14.0,5500,6.62,0.14,1,0,0,0,0,0,0,1,0
50000,5.0,9200,15.68,0.18,0,0,0,0,1,0,0,1,0
49000,10.0,9600,7.51,0.2,1,0,0,0,0,0,0,1,0
11520,5.0,2000,11.12,0.17,0,1,0,0,0,0,0,1,0
102540,6.0,1500,7.9,0.01,1,0,0,0,0,0,0,1,0
34000,1.0,15000,11.71,0.44,0,1,0,0,0,0,0,1,0
126400,0.0,13000,10.38,0.1,0,1,0,0,0,0,0,1,0
58000,0.0,20000,10.25,0.34,0,1,0,0,0,0,0,1,0
86000,6.0,10000,11.49,0.12,0,1,0,0,0,0,0,1,0
159200,1.0,16000,15.65,0.1,0,0,0,1,0,0,0,0,1
27040,0.0,1500,12.73,0.06,0,0,1,0,0,0,0,1,0
112000,1.0,12000,13.49,0.11,0,0,1,0,0,0,0,0,1
62400,0.0,10000,12.87,0.16,0,0,1,0,0,0,0,0,1
53000,10.0,11500,14.65,0.22,0,0,1,0,0,0,0,1,0
74476,6.0,5000,8.49,0.07,1,0,0,0,0,0,0,1,0
25000,1.0,12000,9.83,0.48,0,1,0,0,0,0,0,1,0
238000,14.0,12000,14.09,0.05,0,0,0,1,0,0,0,0,1
47000,5.0,6000,8.88,0.13,0,1,0,0,0,0,0,1,0
41000,0.0,1000,6.99,0.02,1,0,0,0,0,0,0,1,0
74000,6.0,2500,6.62,0.03,1,0,0,0,0,0,0,1,0
37200,5.0,7000,8.49,0.19,1,0,0,0,0,0,0,1,0
60000,9.0,22000,16.63,0.37,0,0,0,0,1,0,0,1,0
30000,4.0,13250,16.4,0.44,0,0,0,0,1,0,0,0,1
54000,4.0,16000,12.87,0.3,0,0,1,0,0,0,0,0,1
67147,6.0,22400,14.11,0.28,0,0,0,1,0,0,0,0,1
78000,1.0,3500,11.83,0.04,0,1,0,0,0,0,0,1,0
30000,1.0,3000,10.37,0.1,0,1,0,0,0,0,0,1,0
36000,3.0,4750,11.83,0.13,0,1,0,0,0,0,0,1,0
34000,4.0,4200,16.82,0.12,0,0,0,0,1,0,0,0,1
69000,9.0,15900,13.22,0.23,0,0,1,0,0,0,0,0,1
240000,5.0,8400,7.51,0.04,1,0,0,0,0,0,0,1,0
157500,6.0,25000,12.87,0.16,0,0,1,0,0,0,0,0,1
52020,5.0,15000,11.03,0.25,0,0,1,0,0,0,0,1,0
54000,2.0,5000,7.14,0.09,1,0,0,0,0,0,0,1,0
74000,10.0,17000,14.27,0.23,0,0,1,0,0,0,0,0,1
44400,0.0,1325,10.0,0.03,0,1,0,0,0,0,0,1,0
52000,2.0,11000,15.62,0.21,0,0,0,1,0,0,0,0,1
52000,3.0,4000,9.88,0.08,0,1,0,0,0,0,0,1,0
96000,3.0,10000,9.99,0.1,0,1,0,0,0,0,0,1,0
51000,10.0,5000,12.42,0.1,0,1,0,0,0,0,0,1,0
64000,3.0,8800,7.49,0.14,1,0,0,0,0,0,0,1,0
28800,2.0,10000,16.49,0.35,0,0,0,1,0,0,0,1,0
82000,2.0,14000,10.37,0.17,0,1,0,0,0,0,0,1,0
76080,8.0,12000,11.14,0.16,0,1,0,0,0,0,0,1,0
21600,1.0,9000,9.83,0.42,0,1,0,0,0,0,0,1,0
61000,7.0,18000,12.09,0.3,0,0,1,0,0,0,0,0,1
49000,4.0,25000,17.04,0.51,0,0,0,0,1,0,0,1,0
43200,6.0,2000,10.99,0.05,0,1,0,0,0,0,0,1,0
72000,7.0,24000,7.88,0.33,1,0,0,0,0,0,0,1,0
58000,5.0,5900,9.32,0.1,1,0,0,0,0,0,0,1,0
72000,1.0,10000,10.99,0.14,0,1,0,0,0,0,0,1,0
98000,8.0,12000,6.03,0.12,1,0,0,0,0,0,0,1,0
71000,1.0,25000,15.95,0.35,0,0,0,1,0,0,0,0,1
30000,0.0,6600,13.85,0.22,0,0,1,0,0,0,0,1,0
43000,3.0,6250,7.68,0.15,1,0,0,0,0,0,0,1,0
75000,7.0,8000,7.49,0.11,1,0,0,0,0,0,0,1,0
15600,5.0,5000,5.99,0.32,1,0,0,0,0,0,0,1,0
12996,4.0,1750,6.76,0.13,1,0,0,0,0,0,0,1,0
26400,1.0,3500,15.27,0.13,0,0,1,0,0,0,0,1,0
44630,10.0,10825,10.99,0.24,0,1,0,0,0,0,0,1,0
238000,2.0,10000,13.67,0.04,0,0,0,1,0,0,0,1,0
20004,0.0,1500,12.69,0.07,0,1,0,0,0,0,0,1,0
49000,2.0,8400,18.25,0.17,0,0,0,1,0,0,0,0,1
50000,8.0,16000,10.62,0.32,0,1,0,0,0,0,0,1,0
84996,12.0,10000,10.51,0.12,0,1,0,0,0,0,0,1,0
39000,6.0,16000,15.65,0.41,0,0,0,1,0,0,0,1,0
30000,2.0,3000,12.99,0.1,0,0,1,0,0,0,0,1,0
137481,8.0,5000,10.99,0.04,0,1,0,0,0,0,0,1,0
54000,5.0,21600,13.49,0.4,0,0,1,0,0,0,0,1,0
85000,8.0,12500,7.49,0.15,1,0,0,0,0,0,0,1,0
44000,0.0,2000,8.0,0.05,1,0,0,0,0,0,0,1,0
12000,5.0,5000,11.49,0.42,0,1,0,0,0,0,0,1,0
24300,0.0,9750,16.77,0.4,0,0,0,1,0,0,0,1,0
42000,3.0,9000,6.99,0.21,1,0,0,0,0,0,0,1,0
33996,11.0,4000,13.47,0.12,0,0,1,0,0,0,0,1,0
95000,3.0,12500,12.61,0.13,0,0,1,0,0,0,0,1,0
30000,0.0,6000,14.11,0.2,0,0,0,1,0,0,0,0,1
36000,6.0,12000,11.49,0.33,0,1,0,0,0,0,0,1,0
99000,5.0,10000,12.68,0.1,0,0,1,0,0,0,0,1,0
48000,6.0,15000,9.63,0.31,0,1,0,0,0,0,0,1,0
135996,12.0,12500,8.59,0.09,1,0,0,0,0,0,0,1,0
60000,0.0,5000,7.9,0.08,1,0,0,0,0,0,0,1,0
44000,2.0,5000,15.23,0.11,0,0,1,0,0,0,0,1,0
125000,4.0,10000,7.51,0.08,1,0,0,0,0,0,0,1,0
80000,2.0,6000,6.03,0.07,1,0,0,0,0,0,0,1,0
35000,3.0,5000,10.65,0.14,0,1,0,0,0,0,0,1,0
78000,0.0,20000,18.25,0.26,0,0,0,0,0,1,0,0,1
36000,4.0,15000,9.63,0.42,0,1,0,0,0,0,0,1,0
29760,1.0,8500,10.62,0.29,0,1,0,0,0,0,0,1,0
55000,16.0,11700,7.66,0.21,1,0,0,0,0,0,0,1,0
64775,9.0,6400,12.87,0.1,0,0,1,0,0,0,0,0,1
46000,11.0,8725,9.32,0.19,1,0,0,0,0,0,0,1,0
140004,7.0,25000,15.58,0.18,0,0,0,1,0,0,0,1,0
114000,1.0,17325,11.99,0.15,0,1,0,0,0,0,0,1,0
83200,0.0,8000,15.96,0.1,0,0,1,0,0,0,0,0,1
90000,6.0,12000,10.99,0.13,0,1,0,0,0,0,0,1,0
72000,12.0,5600,5.42,0.08,1,0,0,0,0,0,0,1,0
113000,0.0,19750,21.21,0.17,0,0,0,0,0,0,1,1,0
41000,4.0,8000,9.91,0.2,0,1,0,0,0,0,0,1,0
78000,7.0,7200,6.62,0.09,1,0,0,0,0,0,0,1,0
18000,9.0,7600,8.49,0.42,1,0,0,0,0,0,0,1,0
40000,1.0,4000,12.69,0.1,0,1,0,0,0,0,0,1,0
54000,6.0,6000,16.45,0.11,0,0,0,0,1,0,0,1,0
32000,1.0,12000,7.29,0.38,1,0,0,0,0,0,0,1,0
280000,6.0,15000,12.99,0.05,0,0,1,0,0,0,0,0,1
39000,2.0,1200,15.95,0.03,0,0,0,1,0,0,0,1,0
94350,5.0,15000,15.37,0.14,0,0,0,1,0,0,0,1,0
61500,3.0,10000,14.22,0.16,0,0,1,0,0,0,0,1,0
220000,5.0,25000,10.75,0.11,0,1,0,0,0,0,0,1,0
45480,7.0,4400,13.16,0.1,0,0,1,0,0,0,0,1,0
48000,8.0,11000,7.51,0.23,1,0,0,0,0,0,0,1,0
27300,1.0,11000,11.48,0.4,0,1,0,0,0,0,0,1,0
92000,8.0,10000,11.26,0.11,0,1,0,0,0,0,0,1,0
65000,9.0,20000,10.65,0.31,0,1,0,0,0,0,0,1,0
40000,6.0,10500,14.27,0.26,0,0,1,0,0,0,0,1,0
12000,0.0,6700,7.66,0.56,1,0,0,0,0,0,0,1,0
52000,8.0,14500,10.65,0.28,0,1,0,0,0,0,0,1,0
50000,4.0,18000,7.9,0.36,1,0,0,0,0,0,0,1,0
32640,5.0,4800,11.99,0.15,0,1,0,0,0,0,0,1,0
44000,5.0,5000,16.35,0.11,0,0,0,0,1,0,0,0,1
74000,12.0,5450,12.67,0.07,0,0,0,1,0,0,0,0,1
110004,8.0,25000,12.53,0.23,0,1,0,0,0,0,0,1,0
49548,6.0,2800,12.84,0.06,0,0,1,0,0,0,0,1,0
52500,1.0,16000,12.69,0.3,0,1,0,0,0,0,0,1,0
81000,7.0,16000,13.85,0.2,0,0,1,0,0,0,0,0,1
30000,9.0,1800,8.49,0.06,1,0,0,0,0,0,0,1,0
144000,3.0,25000,10.08,0.17,0,1,0,0,0,0,0,1,0
95610,8.0,6000,10.99,0.06,0,1,0,0,0,0,0,1,0
41000,3.0,10750,15.37,0.26,0,0,0,1,0,0,0,1,0
22200,2.0,2500,16.29,0.11,0,0,0,1,0,0,0,0,1
33481,9.0,13475,15.68,0.4,0,0,0,0,1,0,0,0,1
54000,5.0,10000,16.45,0.19,0,0,0,0,1,0,0,1,0
60000,0.0,13250,7.9,0.22,1,0,0,0,0,0,0,1,0
80500,2.0,8000,8.49,0.1,1,0,0,0,0,0,0,1,0
13500,0.0,6700,9.63,0.5,1,0,0,0,0,0,0,1,0
22600,3.0,6000,12.23,0.27,0,0,1,0,0,0,0,1,0
39000,3.0,4150,17.58,0.11,0,0,0,1,0,0,0,0,1
33600,9.0,7125,7.51,0.21,1,0,0,0,0,0,0,1,0
125000,6.0,35000,8.9,0.28,1,0,0,0,0,0,0,1,0
67200,7.0,16000,6.03,0.24,1,0,0,0,0,0,0,1,0
25716,1.0,3000,13.72,0.12,0,0,1,0,0,0,0,1,0
28800,0.0,1500,7.74,0.05,1,0,0,0,0,0,0,1,0
31200,4.0,2725,10.74,0.09,0,1,0,0,0,0,0,1,0
115000,2.0,35000,7.9,0.3,1,0,0,0,0,0,0,1,0
70000,16.0,4000,7.74,0.06,1,0,0,0,0,0,0,1,0
32000,9.0,5000,14.27,0.16,0,0,1,0,0,0,0,0,1
48000,0.0,6000,16.45,0.13,0,0,0,0,1,0,0,1,0
40000,2.0,12000,7.88,0.3,1,0,0,0,0,0,0,1,0
49700,2.0,7200,10.38,0.14,0,1,0,0,0,0,0,1,0
25000,0.0,4800,11.54,0.19,0,0,1,0,0,0,0,0,1
59004,4.0,20000,15.58,0.34,0,0,0,1,0,0,0,1,0
287300,1.0,15000,12.41,0.04,0,0,1,0,0,0,0,0,1
50000,5.0,2000,12.18,0.04,0,1,0,0,0,0,0,1,0
69000,6.0,7800,12.41,0.11,0,0,1,0,0,0,0,1,0
50000,4.0,15000,7.49,0.3,1,0,0,0,0,0,0,1,0
56045,1.0,24250,14.96,0.37,0,0,0,1,0,0,0,1,0
108600,6.0,14400,13.48,0.13,0,0,1,0,0,0,0,1,0
69500,7.0,7000,10.78,0.1,0,0,1,0,0,0,0,0,1
41500,3.0,11000,15.33,0.27,0,0,0,1,0,0,0,0,1
80004,7.0,7500,15.23,0.09,0,0,1,0,0,0,0,0,1
75000,3.0,10600,10.99,0.14,0,1,0,0,0,0,0,1,0
60000,12.0,2500,12.69,0.04,0,1,0,0,0,0,0,1,0
80000,4.0,7000,6.62,0.09,1,0,0,0,0,0,0,1,0
68400,9.0,24250,17.56,0.35,0,0,0,0,1,0,0,1,0
80000,13.0,15000,13.72,0.19,0,0,1,0,0,0,0,0,1
231252,1.0,2000,9.91,0.01,0,1,0,0,0,0,0,1,0
33000,2.0,10800,12.23,0.33,0,0,1,0,0,0,0,1,0
31200,9.0,2400,17.58,0.08,0,0,0,1,0,0,0,0,1
30000,0.0,4800,15.95,0.16,0,0,0,0,1,0,0,0,1
34000,2.0,13000,9.63,0.38,0,1,0,0,0,0,0,1,0
69000,3.0,11200,12.42,0.16,0,1,0,0,0,0,0,1,0
68580,3.0,10000,7.88,0.15,1,0,0,0,0,0,0,1,0
26500,3.0,6000,14.46,0.23,0,0,0,1,0,0,0,0,1
54000,4.0,11200,13.99,0.21,0,0,1,0,0,0,0,0,1
48000,1.0,8000,14.42,0.17,0,0,0,1,0,0,0,0,1
36000,2.0,7500,10.39,0.21,0,1,0,0,0,0,0,1,0
71400,5.0,5000,11.12,0.06,0,1,0,0,0,0,0,1,0
15204,7.0,2800,8.49,0.18,1,0,0,0,0,0,0,1,0
59000,3.0,9600,7.49,0.16,1,0,0,0,0,0,0,1,0
87550,3.0,28000,18.62,0.27,0,0,0,0,0,1,0,1,0
29004,4.0,5000,6.92,0.17,1,0,0,0,0,0,0,1,0
24000,1.0,8500,7.9,0.35,1,0,0,0,0,0,0,1,0
30000,3.0,4000,14.27,0.13,0,0,1,0,0,0,0,0,1
30000,1.0,9375,11.71,0.31,0,1,0,0,0,0,0,1,0
72054,9.0,3000,7.29,0.04,1,0,0,0,0,0,0,1,0
17496,6.0,1500,11.14,0.09,0,1,0,0,0,0,0,1,0
70008,8.0,5000,5.99,0.07,1,0,0,0,0,0,0,1,0
51168,6.0,15500,10.99,0.3,0,1,0,0,0,0,0,1,0
36000,0.0,14500,14.54,0.4,0,0,0,1,0,0,0,0,1
14400,0.0,5000,14.96,0.35,0,0,0,1,0,0,0,1,0
155000,3.0,8000,7.9,0.05,1,0,0,0,0,0,0,1,0
83199,2.0,14400,5.42,0.17,1,0,0,0,0,0,0,1,0
150000,8.0,25000,12.99,0.17,0,0,1,0,0,0,0,0,1
95000,9.0,18000,15.31,0.19,0,0,0,1,0,0,0,1,0
59000,4.0,20000,6.91,0.34,1,0,0,0,0,0,0,1,0
42900,5.0,12000,8.9,0.28,1,0,0,0,0,0,0,1,0
50160,2.0,6000,15.62,0.12,0,0,0,1,0,0,0,1,0
43500,12.0,4000,12.69,0.09,0,1,0,0,0,0,0,1,0
40000,2.0,7000,14.91,0.17,0,0,0,1,0,0,0,0,1
24000,2.0,10625,6.03,0.44,1,0,0,0,0,0,0,1,0
19200,1.0,4000,14.35,0.21,0,0,1,0,0,0,0,0,1
49000,5.0,15000,12.18,0.31,0,1,0,0,0,0,0,1,0
42000,0.0,4000,10.59,0.1,0,1,0,0,0,0,0,1,0
23004,6.0,3000,13.43,0.13,0,0,1,0,0,0,0,0,1
34900,2.0,11200,9.99,0.32,0,1,0,0,0,0,0,1,0
51000,3.0,12000,11.86,0.24,0,1,0,0,0,0,0,1,0
58000,0.0,20000,13.11,0.34,0,0,1,0,0,0,0,1,0
48000,3.0,6500,15.99,0.14,0,0,0,1,0,0,0,0,1
79000,11.0,2875,14.59,0.04,0,0,0,1,0,0,0,0,1
33000,5.0,8000,5.79,0.24,1,0,0,0,0,0,0,1,0
74000,6.0,4000,7.51,0.05,1,0,0,0,0,0,0,1,0
32004,1.0,2500,7.49,0.08,1,0,0,0,0,0,0,1,0
59700,5.0,15000,10.99,0.25,0,1,0,0,0,0,0,1,0
288000,8.0,25000,14.83,0.09,0,0,0,1,0,0,0,0,1
156000,5.0,7000,9.91,0.04,0,1,0,0,0,0,0,1,0
37200,2.0,10000,6.92,0.27,1,0,0,0,0,0,0,1,0
70000,2.0,11000,7.51,0.16,1,0,0,0,0,0,0,1,0
95142,18.0,12000,14.84,0.13,0,0,0,1,0,0,0,0,1
72800,0.0,2300,10.62,0.03,0,1,0,0,0,0,0,1,0
58000,2.0,1500,19.03,0.03,0,0,0,0,1,0,0,0,1
65004,7.0,15000,7.88,0.23,1,0,0,0,0,0,0,1,0
37200,3.0,3000,6.92,0.08,1,0,0,0,0,0,0,1,0
46852,3.0,6800,10.65,0.15,0,1,0,0,0,0,0,1,0
110000,1.0,18000,10.37,0.16,0,1,0,0,0,0,0,1,0
65379,5.0,10000,10.39,0.15,0,1,0,0,0,0,0,1,0
50000,11.0,5500,12.73,0.11,0,0,1,0,0,0,0,1,0
39000,3.0,5000,12.98,0.13,0,0,1,0,0,0,0,1,0
85000,3.0,20000,10.25,0.24,0,1,0,0,0,0,0,1,0
32400,1.0,8875,16.29,0.27,0,0,0,1,0,0,0,1,0
81600,1.0,25000,11.36,0.31,0,1,0,0,0,0,0,1,0
44000,5.0,4600,13.99,0.1,0,0,1,0,0,0,0,1,0
63000,2.0,10000,10.59,0.16,0,1,0,0,0,0,0,1,0
68375,4.0,24250,12.73,0.35,0,0,1,0,0,0,0,1,0
18000,2.0,5400,15.23,0.3,0,0,1,0,0,0,0,1,0
117300,3.0,16000,15.99,0.12,0,0,0,1,0,0,0,1,0
38000,4.0,1950,7.37,0.05,1,0,0,0,0,0,0,1,0
38004,0.0,12000,16.77,0.32,0,0,0,1,0,0,0,1,0
30000,1.0,1450,15.58,0.05,0,0,0,1,0,0,0,1,0
46000,5.0,10000,9.99,0.22,0,1,0,0,0,0,0,1,0
34404,2.0,7500,15.05,0.22,0,0,0,1,0,0,0,1,0
24000,0.0,1500,11.86,0.06,0,1,0,0,0,0,0,1,0
67500,3.0,10000,10.65,0.15,0,1,0,0,0,0,0,1,0
23520,0.0,2400,10.36,0.1,0,1,0,0,0,0,0,1,0
113000,11.0,24000,15.31,0.21,0,0,0,1,0,0,0,0,1
24996,4.0,12000,9.63,0.48,0,1,0,0,0,0,0,1,0
109500,10.0,5000,10.95,0.05,0,1,0,0,0,0,0,1,0
69000,10.0,5000,14.17,0.07,0,0,1,0,0,0,0,1,0
17676,3.0,5000,13.11,0.28,0,0,1,0,0,0,0,0,1
73000,8.0,9325,12.53,0.13,0,0,1,0,0,0,0,1,0
74797,1.0,10000,15.58,0.11,0,0,0,1,0,0,0,0,1
95000,3.0,4800,11.71,0.05,0,1,0,0,0,0,0,1,0
288000,5.0,25000,17.93,0.09,0,0,0,0,1,0,0,1,0
66000,6.0,16000,10.0,0.24,0,1,0,0,0,0,0,1,0
37000,5.0,17000,13.49,0.46,0,0,1,0,0,0,0,0,1
65000,0.0,20000,10.37,0.31,0,1,0,0,0,0,0,1,0
31000,1.0,1000,14.96,0.03,0,0,0,1,0,0,0,0,1
99600,1.0,12800,12.42,0.13,0,1,0,0,0,0,0,1,0
72204,2.0,6700,13.47,0.09,0,0,1,0,0,0,0,0,1
30000,3.0,3500,14.22,0.12,0,0,1,0,0,0,0,1,0
115000,12.0,35000,15.28,0.3,0,0,0,1,0,0,0,0,1
50004,5.0,4000,7.88,0.08,1,0,0,0,0,0,0,1,0
34000,8.0,3000,10.51,0.09,0,1,0,0,0,0,0,1,0
30720,3.0,2000,11.12,0.07,0,1,0,0,0,0,0,1,0
55000,2.0,18000,14.11,0.33,0,0,0,1,0,0,0,1,0
34000,3.0,5500,16.89,0.16,0,0,0,1,0,0,0,0,1
81500,2.0,20000,17.51,0.25,0,0,0,0,1,0,0,0,1
26880,1.0,4900,14.26,0.18,0,0,1,0,0,0,0,0,1
27600,3.0,9000,13.98,0.33,0,0,1,0,0,0,0,0,1
56200,0.0,7725,13.75,0.14,0,0,0,0,1,0,0,1,0
36000,0.0,1200,10.37,0.03,0,1,0,0,0,0,0,1,0
91800,5.0,25000,15.95,0.23,0,0,0,1,0,0,0,1,0
20400,5.0,2400,11.49,0.12,0,1,0,0,0,0,0,1,0
78996,0.0,10000,13.99,0.13,0,0,1,0,0,0,0,0,1
100000,5.0,28000,12.69,0.28,0,1,0,0,0,0,0,1,0
42000,1.0,7500,10.51,0.18,0,1,0,0,0,0,0,1,0
